date,open,high,low,close,adj_close,volume
2023-10-09,37.529999,37.529999,34.490002,35,35,64893449
2023-10-10,35,36.400002,35,36.029999,36.029999,37272139
2023-10-11,36.099998,36.59,35.529999,35.650002,35.650002,19826877
2023-10-12,35.990002,36.259998,35.52,36.040001,36.040001,18535749
2023-10-13,35.830002,36.360001,35.700001,36.009998,36.009998,14516861
2023-10-16,36.02,36.23,35.610001,35.669998,35.669998,13951703
2023-10-17,35.66,35.849998,35.459999,35.790001,35.790001,9362785
2023-10-18,35.799999,35.84,35.080002,35.220001,35.220001,16882007
2023-10-19,35.080002,35.080002,31.700001,32.150002,32.150002,89348786
2023-10-20,32,32.740002,31.440001,31.639999,31.639999,41861766
2023-10-23,31.51,32.09,31.17,31.639999,31.639999,29828140
2023-10-24,31.66,32.099998,31.5,31.75,31.75,27124145
2023-10-25,32.75,33.849998,32.529999,33.709999,33.709999,54734548
2023-10-26,33.709999,34.880001,33.400002,34.34,34.34,45785726
2023-10-27,34.349998,36.299999,34.029999,36.150002,36.150002,50478113
2023-10-30,36,37.849998,35.849998,37.810001,37.810001,46181544
2023-10-31,37.889999,37.950001,37,37.759998,37.759998,29489107
2023-11-01,37.549999,38.360001,37.41,37.860001,37.860001,23626210
2023-11-02,38.25,38.759998,37.75,37.799999,37.799999,22267758
2023-11-03,37.799999,38.389999,37.380001,38.209999,38.209999,29361851
2023-11-06,38.209999,38.209999,36.799999,37.5,37.5,31378942
2023-11-07,37.34,37.68,37,37.310001,37.310001,20139916
2023-11-08,37.27,37.43,36.799999,37.07,37.07,15859240
2023-11-09,37.060001,37.599998,36.82,37.220001,37.220001,13718559
2023-11-10,37.200001,37.610001,36.919998,37.41,37.41,15852110
2023-11-13,37.52,37.549999,36.700001,37.459999,37.459999,18700451
2023-11-14,37.450001,37.860001,37.25,37.470001,37.470001,12584807
2023-11-15,37.470001,37.790001,37.200001,37.459999,37.459999,12577062
2023-11-16,37.459999,37.639999,37.099998,37.119999,37.119999,9529064
2023-11-17,37.009998,37.25,36.82,36.950001,36.950001,10533953
2023-11-20,36.959999,38.32,36.959999,38.119999,38.119999,31900174
2023-11-21,38.16,38.830002,38.02,38.279999,38.279999,25437473
2023-11-22,37.990002,39.099998,37.990002,38.549999,38.549999,23930443
2023-11-23,38.599998,38.849998,38.200001,38.490002,38.490002,14034587
2023-11-24,38.450001,39.18,38.25,38.939999,38.939999,23583649
2023-11-27,39,39.779999,38.93,39.41,39.41,28806123
2023-11-28,39.389999,39.400002,38.560001,38.779999,38.779999,18399405
2023-11-29,38.41,39.119999,38.41,38.830002,38.830002,16507397
2023-11-30,39,39.18,38.759998,39.080002,39.080002,12827372
